conv_num,experience_type,emotion_type,problem_type,situation,speaker,strategy,message,seeker_survey_empathy,seeker_survey_relevance,seeker_survey_initial_emotion,seeker_survey_final_emotion,supporter_survey_relevance,seeker_question1,seeker_question2,supporter_question1,supporter_question2
19,Current Experience,fear,job crisis,"Due to this pandemic, I fear for the safety of my job.",SEEKER,,Anxiety is at all time highs due to this.,4,4,4,3,4,,,,
19,Current Experience,fear,job crisis,"Due to this pandemic, I fear for the safety of my job.",SUPPORTER,Question,Is there a reason for your fear?,4,4,4,3,4,,,,
19,Current Experience,fear,job crisis,"Due to this pandemic, I fear for the safety of my job.",SEEKER,,My firm has already cut 10%. I feel like I might be going next.,4,4,4,3,4,,,,
19,Current Experience,fear,job crisis,"Due to this pandemic, I fear for the safety of my job.",SUPPORTER,Reflection of feelings,"it's important right now to take one step at a time, you should always prepare and find a backup plan in case it happens, but at the same time not worry too much because it won't help",4,4,4,3,4,,,,
19,Current Experience,fear,job crisis,"Due to this pandemic, I fear for the safety of my job.",SEEKER,,"I can't stop worrying. If I lose my job, I don't know where to go, what to do.",4,4,4,3,4,,,,
19,Current Experience,fear,job crisis,"Due to this pandemic, I fear for the safety of my job.",SUPPORTER,Providing Suggestions,You should look around and see if anyone hiring,4,4,4,3,4,,,,
19,Current Experience,fear,job crisis,"Due to this pandemic, I fear for the safety of my job.",SUPPORTER,Others,I would say go for part time jobs too in case there is nothing available in your industry,4,4,4,3,4,,,,
19,Current Experience,fear,job crisis,"Due to this pandemic, I fear for the safety of my job.",SEEKER,,"With lock downs in my area, small businesses will go under. Which means fewer jobs. I'm really scared.",4,4,4,3,4,,,,
19,Current Experience,fear,job crisis,"Due to this pandemic, I fear for the safety of my job.",SUPPORTER,Information,"You can try gig worker, being on Mturk can bring some decent money if you're diligent",4,4,4,3,4,,,,
19,Current Experience,fear,job crisis,"Due to this pandemic, I fear for the safety of my job.",SEEKER,,Anyone tips for Mturk? I'm new to this.,4,4,4,3,4,,,,
19,Current Experience,fear,job crisis,"Due to this pandemic, I fear for the safety of my job.",SUPPORTER,Self-disclosure,"I only work after office hours now so I aim for good paying gigs. Back when I had more time, I just did any gigs available",4,4,4,3,4,,,,
19,Current Experience,fear,job crisis,"Due to this pandemic, I fear for the safety of my job.",SEEKER,,Any suggestions for gig work?,4,4,4,3,4,,,,
19,Current Experience,fear,job crisis,"Due to this pandemic, I fear for the safety of my job.",SUPPORTER,Reflection of feelings,"Do any work you can get, it's all about speed and willingness",4,4,4,3,4,,,,
19,Current Experience,fear,job crisis,"Due to this pandemic, I fear for the safety of my job.",SEEKER,,"Thanks for the positive vibes, but my future looks dim unfortunately.",4,4,4,3,4,,,,
19,Current Experience,fear,job crisis,"Due to this pandemic, I fear for the safety of my job.",SUPPORTER,Reflection of feelings,"I understand, it's hard to be positive right now",4,4,4,3,4,,,,
19,Current Experience,fear,job crisis,"Due to this pandemic, I fear for the safety of my job.",SUPPORTER,Affirmation and Reassurance,"However, I believe things will get better eventually as long as you hang in ther",4,4,4,3,4,,,,
20,Current Experience,shame,job crisis,Recently left a job due to COVID-19 virus concerns. Everyone there was amazing but I was concerned about virus risk.,SUPPORTER,Others,Good evening.,5,5,2,1,5,,,Seeker was clear on issues and very responsive.,"Great website, great task"
20,Current Experience,shame,job crisis,Recently left a job due to COVID-19 virus concerns. Everyone there was amazing but I was concerned about virus risk.,SEEKER,,"Good evening, thank you for picking this up",5,5,2,1,5,,,Seeker was clear on issues and very responsive.,"Great website, great task"
20,Current Experience,shame,job crisis,Recently left a job due to COVID-19 virus concerns. Everyone there was amazing but I was concerned about virus risk.,SUPPORTER,Question,"No problem, how are you tonight?",5,5,2,1,5,,,Seeker was clear on issues and very responsive.,"Great website, great task"
20,Current Experience,shame,job crisis,Recently left a job due to COVID-19 virus concerns. Everyone there was amazing but I was concerned about virus risk.,SEEKER,,"I'm good, a little anxious and down because I recently left a job with great people",5,5,2,1,5,,,Seeker was clear on issues and very responsive.,"Great website, great task"
20,Current Experience,shame,job crisis,Recently left a job due to COVID-19 virus concerns. Everyone there was amazing but I was concerned about virus risk.,SUPPORTER,Restatement or Paraphrasing,"Just to make sure I understand, you recently left a job and you are feeling very anxious about it.",5,5,2,1,5,,,Seeker was clear on issues and very responsive.,"Great website, great task"
20,Current Experience,shame,job crisis,Recently left a job due to COVID-19 virus concerns. Everyone there was amazing but I was concerned about virus risk.,SEEKER,,That is correct,5,5,2,1,5,,,Seeker was clear on issues and very responsive.,"Great website, great task"
20,Current Experience,shame,job crisis,Recently left a job due to COVID-19 virus concerns. Everyone there was amazing but I was concerned about virus risk.,SUPPORTER,Question,What caused you to leave the job?,5,5,2,1,5,,,Seeker was clear on issues and very responsive.,"Great website, great task"
20,Current Experience,shame,job crisis,Recently left a job due to COVID-19 virus concerns. Everyone there was amazing but I was concerned about virus risk.,SEEKER,,COVID-19 risk and exposure. I felt like the company wasn't doing enough to protect the employees.,5,5,2,1,5,,,Seeker was clear on issues and very responsive.,"Great website, great task"
20,Current Experience,shame,job crisis,Recently left a job due to COVID-19 virus concerns. Everyone there was amazing but I was concerned about virus risk.,SUPPORTER,Self-disclosure,I completely understand that reasoning. I was also very anxious when the pandemic first started due to working in a grocery store.,5,5,2,1,5,,,Seeker was clear on issues and very responsive.,"Great website, great task"
20,Current Experience,shame,job crisis,Recently left a job due to COVID-19 virus concerns. Everyone there was amazing but I was concerned about virus risk.,SEEKER,,"Yeah, I was in retail also aha worked in a convenience store with lots of foot traffic",5,5,2,1,5,,,Seeker was clear on issues and very responsive.,"Great website, great task"
20,Current Experience,shame,job crisis,Recently left a job due to COVID-19 virus concerns. Everyone there was amazing but I was concerned about virus risk.,SUPPORTER,Question,Did they offer you any type of leave due to COVID?,5,5,2,1,5,,,Seeker was clear on issues and very responsive.,"Great website, great task"
20,Current Experience,shame,job crisis,Recently left a job due to COVID-19 virus concerns. Everyone there was amazing but I was concerned about virus risk.,SEEKER,,"No, I was relatively new after leaving the military and was looking for a job so no leave days available",5,5,2,1,5,,,Seeker was clear on issues and very responsive.,"Great website, great task"
20,Current Experience,shame,job crisis,Recently left a job due to COVID-19 virus concerns. Everyone there was amazing but I was concerned about virus risk.,SEEKER,,I really liked the employees and everyone was kind though. It's just the risk of exposure that made me stressed,5,5,2,1,5,,,Seeker was clear on issues and very responsive.,"Great website, great task"
20,Current Experience,shame,job crisis,Recently left a job due to COVID-19 virus concerns. Everyone there was amazing but I was concerned about virus risk.,SUPPORTER,Reflection of feelings,"I understand, I can tell through typing with you that this has made you very anxious.",5,5,2,1,5,,,Seeker was clear on issues and very responsive.,"Great website, great task"
